Price,Close,High,Low,Open,Volume
Ticker,CRAA11.SA,CRAA11.SA,CRAA11.SA,CRAA11.SA,CRAA11.SA
Date,,,,,
2023-04-03,79.32874298095703,79.32874298095703,79.32874298095703,79.32874298095703,1336
2023-04-04,79.34420776367188,79.37516602602327,79.34420776367188,79.37516602602327,463
2023-04-05,79.40613555908203,79.40613555908203,79.40613555908203,79.40613555908203,572
2023-04-06,79.47579956054688,79.52997505555987,79.45258233478218,79.45258233478218,4027
2023-04-10,79.50674438476562,79.50674438476562,77.40162966935665,79.50674438476562,689
2023-04-11,79.4831771850586,79.52244992757352,79.4831771850586,79.52244992757352,661
2023-04-12,79.5774154663086,79.5774154663086,79.53814273006402,79.53814273006402,22
2023-04-13,79.5774154663086,79.5774154663086,79.5774154663086,79.5774154663086,30
2023-04-14,79.67167663574219,79.67167663574219,79.40463517789068,79.67167663574219,394
2023-04-17,79.71094512939453,79.71094512939453,79.71094512939453,79.71094512939453,224
2023-04-18,79.77377319335938,79.77377319335938,79.77377319335938,79.77377319335938,451
2023-04-19,79.8523178100586,79.8523178100586,79.6795273339046,79.78163406554783,37
2023-04-20,79.93086242675781,79.93086242675781,79.93086242675781,79.93086242675781,32
2023-04-24,80.00940704345703,80.00940704345703,80.00940704345703,80.00940704345703,362
2023-04-25,80.13507080078125,80.13507080078125,79.74236732259087,80.13507080078125,547
2023-04-26,80.2607421875,80.2607421875,80.2607421875,80.2607421875,32
2023-04-27,80.307861328125,80.307861328125,80.14292658626815,80.307861328125,96
2023-04-28,80.42567443847656,80.42567443847656,80.07223770881316,80.42567443847656,147
2023-05-02,80.57489013671875,80.57489013671875,80.57489013671875,80.57489013671875,288
2023-05-03,80.30001068115234,80.69271418447278,80.30001068115234,80.69271418447278,507
2023-05-04,80.81051635742188,80.81051635742188,80.18218843358513,80.18218843358513,504
2023-05-05,80.96759796142578,80.96759796142578,80.95974820645381,80.96759796142578,546
2023-05-08,81.28174591064453,81.28174591064453,81.08539421582267,81.08539421582267,2437
2023-05-09,82.24797821044922,82.24797821044922,81.4494541501536,82.23999126401483,1139
2023-05-10,82.239990234375,82.239990234375,81.72893532956459,81.8087865161434,653
2023-05-11,82.47954559326172,82.47954559326172,81.84871089529086,81.89662038629343,435
2023-05-12,82.47954559326172,82.47954559326172,82.24797289965814,82.47954559326172,69
2023-05-15,82.51945495605469,82.51945495605469,82.51945495605469,82.51945495605469,1179
2023-05-16,82.55140686035156,82.55939380598294,82.51946517008058,82.51946517008058,435
2023-05-17,82.5434341430664,82.59933058348658,82.5434341430664,82.59134363706796,457
2023-05-18,82.67918395996094,82.67918395996094,82.52746243526552,82.5993327704258,151
2023-05-19,82.79895782470703,82.79895782470703,82.52745648914302,82.64723631094317,1692
2023-05-22,82.91873931884766,82.91873931884766,82.84687507439101,82.91873931884766,2260
2023-05-23,83.03851318359375,83.03851318359375,82.91873335918628,83.03851318359375,600
2023-05-24,83.11834716796875,83.11834716796875,83.03849599897377,83.03849599897377,294
2023-05-25,83.15829467773438,83.15829467773438,83.14232687721173,83.15829467773438,1717
2023-05-26,83.35792541503906,83.35792541503906,83.04650152171304,83.1982230413224,1967
2023-05-29,83.47770690917969,83.47770690917969,83.3659140268936,83.47770690917969,1293
2023-05-30,83.58948516845703,83.59747211358172,83.04648865280622,83.59747211358172,1325
2023-05-31,83.58948516845703,83.58948516845703,82.64722668812927,83.58948516845703,933
2023-06-01,83.59748840332031,83.59748840332031,83.59748840332031,83.59748840332031,2660
2023-06-02,83.59748840332031,83.59748840332031,83.57353365553254,83.59748840332031,249
2023-06-05,83.59748840332031,83.59748840332031,83.44576687765742,83.59748840332031,1699
2023-06-06,83.44576263427734,83.63740669908927,83.44576263427734,83.60546500624478,1609
2023-06-07,83.63740539550781,83.63740539550781,83.44576133368288,83.63740539550781,2835
2023-06-09,83.67790985107422,83.67790985107422,82.63284663720535,83.67790985107422,3134
2023-06-12,83.7184066772461,83.7184066772461,83.44296684085174,83.67790409112519,1136
2023-06-13,83.75891876220703,83.75891876220703,83.04601017438301,83.75081577235383,1724
2023-06-14,83.45108032226562,83.79943474670652,83.45108032226562,83.75082298417166,1996
2023-06-15,83.8075180053711,83.8075180053711,83.45106682878584,83.53207817888385,784
2023-06-16,83.83992004394531,83.83992004394531,83.83182323583534,83.83182323583534,1077
2023-06-19,83.88044738769531,83.88044738769531,83.84804160576869,83.88044738769531,359
2023-06-20,83.88044738769531,83.9209499795254,83.88044738769531,83.8885503783697,1434
2023-06-21,83.96147918701172,83.96147918701172,83.96147918701172,83.96147918701172,830
2023-06-22,83.84803009033203,84.04245857441863,83.84803009033203,83.96144722111339,1779
2023-06-23,84.05867004394531,84.05867004394531,83.90474413607242,84.05867004394531,245
2023-06-26,84.12348175048828,84.12348175048828,84.05057337649801,84.12348175048828,311
2023-06-27,84.16397857666016,84.16397857666016,84.13967578877968,84.16397857666016,543
2023-06-28,84.20452117919922,84.20452117919922,83.49160615079755,84.05059521974476,632
2023-06-29,84.2206802368164,84.2206802368164,83.49156575633143,84.2206802368164,1170
2023-06-30,84.17208099365234,84.26119533578792,84.17208099365234,84.26119533578792,336
2023-07-03,84.29361724853516,84.29361724853516,84.18829690724898,84.29361724853516,428
2023-07-04,84.33412170410156,84.33412170410156,84.2936191095191,84.33412170410156,1934
2023-07-05,84.37461853027344,84.37461853027344,84.18019003380718,84.37461853027344,2633
2023-07-06,84.40702819824219,84.40702819824219,84.40702819824219,84.40702819824219,1974
2023-07-07,84.4475326538086,84.4475326538086,84.25310414409192,84.4475326538086,3645
2023-07-10,84.57904052734375,84.61191942924219,83.84750220537926,84.61191942924219,949
2023-07-11,84.62012481689453,84.62012481689453,84.5790308974573,84.62012481689453,2302
2023-07-12,84.65301513671875,84.65301513671875,84.26669587003533,84.63657882092794,927
2023-07-13,84.69410705566406,84.69410705566406,84.65300686368951,84.69410705566406,2630
2023-07-14,84.7352066040039,84.7352066040039,84.70233397345177,84.7352066040039,393
2023-07-17,84.78453063964844,84.81740954219786,84.78453063964844,84.81740954219786,550
2023-07-18,84.80095672607422,84.81739931087023,84.53793180841639,84.81739931087023,1959
2023-07-19,84.84207916259766,84.85851548069456,84.66124830848003,84.8009789608399,1012
2023-07-20,84.89960479736328,84.89960479736328,84.66123745395237,84.66123745395237,2215
2023-07-21,84.89960479736328,84.940698722842,84.66123745395237,84.940698722842,1368
2023-07-24,84.94068908691406,84.94068908691406,84.66122784972735,84.90781645866407,3571
2023-07-25,84.98180389404297,84.98180389404297,84.57904828312137,84.9489249891296,3082
2023-07-26,84.98180389404297,84.9900251880238,84.90783106124529,84.98180389404297,472
2023-07-27,84.53794860839844,85.02290462011538,83.86394673101975,85.02290462011538,475
2023-07-28,85.02291107177734,85.03112609542256,84.53795502326123,84.57905522552902,1481
2023-07-31,85.05577850341797,85.0639935259548,83.83106287639681,85.0639935259548,3399
2023-08-01,85.0639877319336,85.0639877319336,84.41464354820779,85.05577270995633,1340
2023-08-02,85.10509490966797,85.10509490966797,85.0639947123723,85.10509490966797,2910
2023-08-03,85.14619445800781,85.14619445800781,85.13797943481397,85.14619445800781,12004
2023-08-04,85.18730163574219,85.18730163574219,85.09688620512351,85.14620143236621,3059
2023-08-07,85.22838592529297,85.22838592529297,85.14618553388947,85.18728572959121,2847
2023-08-08,85.23670196533203,85.23670196533203,84.9039136631536,85.0952663021532,3779
2023-08-09,84.93718719482422,85.2699818436686,84.93718719482422,85.22006486797743,671
2023-08-10,84.86231994628906,85.26999009813424,84.36313109846407,84.94551702967146,1746
2023-08-11,85.1867904663086,85.26998754720208,84.65432153155383,84.8706390199012,1288
2023-08-14,85.11192321777344,85.2699957824784,84.71256830437294,85.26168051685725,718
2023-08-15,85.1701431274414,85.26997707323852,84.07192529096575,85.21173848901367,2381
2023-08-16,85.24501037597656,85.25333198650132,84.13847103475665,85.17013492384073,1515
2023-08-17,85.1701431274414,85.26997707323852,83.29818047338999,85.23669697546295,2502
2023-08-18,83.98872375488281,85.18678191153273,83.98872375488281,85.17846030001995,1608
2023-08-21,84.68759155273438,85.15350022830333,83.98872219185131,85.15350022830333,293
2023-08-22,84.21336364746094,85.17846112379496,84.05528476483812,84.6875939477996,848
2023-08-23,85.17848205566406,85.1868036693023,84.27994455620872,84.77081185283045,2907
2023-08-24,84.69591522216797,85.17846078464876,84.28823877360912,85.17846078464876,975
2023-08-25,84.98712158203125,85.0869555464104,84.29657370659845,85.07031866819081,409
2023-08-28,84.86231994628906,84.97047551993313,84.52952526522887,84.96216025486629,372
2023-08-29,84.75416564941406,84.83736273404978,84.29657216262162,84.29657216262162,1125
2023-08-30,84.97879028320312,85.01207038337981,84.54616167596633,84.75415754142307,1656
2023-08-31,85.11192321777344,85.14519697532006,84.33817823042892,85.08695837831696,1609
2023-09-01,84.86231994628906,85.14519129929535,84.56280536808795,85.11191754396685,314
2023-09-04,85.17848205566406,85.1868036693023,84.55449433095629,84.86233056025675,1545
2023-09-05,85.11192321777344,85.17847708039768,84.70424669122079,85.11192321777344,158
2023-09-06,85.26166534423828,85.2699806083797,85.0287046501511,85.2699806083797,1053
2023-09-08,85.3947982788086,85.3947982788086,85.36151817229322,85.3947982788086,2573
2023-09-11,85.52127838134766,85.52127838134766,85.45382438505405,85.52127838134766,938
2023-09-12,85.6055679321289,85.6055679321289,85.49596004438872,85.55498066590502,951
2023-09-13,85.1671371459961,85.6561624372742,85.1671371459961,85.6561624372742,2185
2023-09-14,85.72362518310547,85.72362518310547,85.16714585243047,85.16714585243047,740
2023-09-15,85.7657699584961,85.78263023640206,85.66458899276438,85.78263023640206,1166
