Price,Close,High,Low,Open,Volume
Ticker,VCRA11.SA,VCRA11.SA,VCRA11.SA,VCRA11.SA,VCRA11.SA
Date,,,,,
2022-07-01,80.5418701171875,80.56955074748106,80.5418701171875,80.56955074748106,182
2022-07-04,71.37977600097656,77.49013512327639,70.93689657879443,77.49013512327639,3099
2022-07-05,71.37977600097656,71.46281259292373,71.37977600097656,71.39361367312137,5080
2022-07-06,71.96798706054688,73.23434809995187,71.37286674518299,71.37978822221002,547
2022-07-07,71.97491455078125,72.79839088143486,71.96799307317595,71.96799307317595,1938
2022-07-08,72.7845458984375,72.7914673753479,71.97490732473902,71.97490732473902,186
2022-07-11,72.31397247314453,72.7776110295672,71.99565322786006,71.99565322786006,417
2022-07-12,72.75686645507812,72.76378793210124,71.3728667046988,72.72918582652574,2786
2022-07-13,71.97491455078125,72.74995109727875,71.97491455078125,72.74995109727875,653
2022-07-14,72.70841979980469,72.70841979980469,72.70841979980469,72.70841979980469,60
2022-07-15,72.79837036132812,73.0059723946451,72.79837036132812,73.0059723946451,797
2022-07-18,72.55618286132812,73.1443816750401,72.55618286132812,72.79838175173425,2144
2022-07-19,72.65998077392578,72.86758283081,72.56310122192372,72.56310122192372,886
2022-07-20,72.86758422851562,72.86758422851562,72.56310261378896,72.6599821676493,1397
2022-07-21,72.86066436767578,72.86066436767578,72.86066436767578,72.86066436767578,51
2022-07-22,74.0370864868164,74.0370864868164,72.57696590736984,72.81224867804346,5219
2022-07-25,72.63920593261719,74.03012674237944,72.5769232171904,74.03012674237944,412
2022-07-26,72.60462188720703,73.9332603118469,72.60462188720703,72.99214538738183,487
2022-07-27,72.65998077392578,73.69798049926759,71.9818186303717,73.00598068237305,1130
2022-07-28,72.55618286132812,73.64954388606417,72.41086352708444,73.64954388606417,282
2022-07-29,73.49039459228516,73.49039459228516,73.34507523234737,73.34507523234737,368
2022-08-01,73.53942108154297,73.53942108154297,73.49039501455957,73.49039501455957,297
2022-08-02,73.53942108154297,73.54642633209504,73.53942108154297,73.53942108154297,382
2022-08-03,73.88959503173828,73.88959503173828,73.61644908895393,73.67948030185515,655
2022-08-04,74.13472747802734,74.24679009547619,73.25925831710724,74.02967011002899,2298
2022-08-05,74.1417465209961,74.16275692981665,74.05769954227316,74.13474127024233,66
2022-08-08,74.15574645996094,74.15574645996094,74.14174130287981,74.14874655314053,421
2022-08-09,74.24679565429688,74.24679565429688,74.15574343494274,74.15574343494274,265
2022-08-10,74.41490173339844,74.54797479698763,73.41336448927245,74.24681309858775,2833
2022-08-11,74.23978424072266,74.51293018922749,74.23277899132928,74.37985716795193,587
2022-08-12,74.23978424072266,74.50592493983413,73.65847144018582,74.24678949011602,1233
2022-08-15,73.88959503173828,74.27480358871084,73.74952210744256,74.27480358871084,1764
2022-08-16,74.39387512207031,74.51994290658632,73.89660923410167,74.23979168061295,1748
2022-08-17,74.44992065429688,74.92617622637418,73.95965457935309,74.39388932971337,1034
2022-08-18,76.22186279296875,76.67710791184392,74.23979895357489,74.92616925727847,4567
2022-08-19,77.03427124023438,77.77667262902868,75.64052600719073,76.15880218922523,10699
2022-08-22,77.65760803222656,77.68562368424587,74.97517480850951,74.97517480850951,2890
2022-08-23,77.62261199951172,77.64362240795121,77.04129909662959,77.63661715732451,3064
2022-08-24,75.8436508178711,77.54556321121235,75.09424937227705,77.53855796122359,4721
2022-08-25,77.04129028320312,77.4755249338923,75.84364904819523,77.468519684067,14
2022-08-26,77.53154754638672,77.62959966593708,75.12925993052352,77.02728179303051,2652
2022-08-29,78.09185028076172,78.09185028076172,75.22731770975348,77.62260008616386,774
2022-08-30,79.05136108398438,79.22645490687874,75.64753673944284,77.95177208994536,2190
2022-08-31,76.3409194946289,79.04436899778548,74.99619999329599,79.04436899778548,1541
2022-09-01,77.40614318847656,78.11629129112315,76.88063510955811,77.39904019041009,114
2022-09-02,76.0284423828125,78.82642720847673,76.0284423828125,78.81222663253901,2021
2022-09-05,76.05685424804688,77.40613661204016,76.05685424804688,77.40613661204016,71
2022-09-06,77.768310546875,81.30484462327456,76.70308852564632,77.39903054543608,2633
2022-09-08,76.71727752685547,79.5294625884349,76.71727752685547,77.77539639125311,111
2022-09-09,79.32352447509766,79.4939638854047,76.76699291848016,76.79539948686467,925
2022-09-12,78.0452651977539,79.30932775328708,76.78120264222072,79.30932775328708,770
2022-09-13,78.07366180419922,79.17438779761679,78.04525523805961,79.17438779761679,1189
2022-09-14,78.64891052246094,78.71992425648833,78.04528565622728,78.71992425648833,513
2022-09-15,78.63468170166016,78.74119955544565,76.90191904010064,78.63468170166016,679
2022-09-16,76.20597839355469,78.68439875751218,76.20597839355469,78.68439875751218,1481
2022-09-19,76.08527374267578,77.72571426527952,76.08527374267578,76.20599763005345,556
2022-09-20,76.69599151611328,77.69019989714434,75.87932015248063,76.09236674055865,3767
2022-09-21,75.92191314697266,76.69597174262474,75.89350658135261,76.69597174262474,1985
2022-09-22,75.99295043945312,76.62498182117943,75.92903429246952,75.98584744134382,611
2022-09-23,77.97425842285156,78.4642568954096,75.96453813160728,76.6888867620842,3883
2022-09-26,77.50554656982422,78.9684496081621,76.12785781768147,77.96004082286122,988
2022-09-27,76.69599151611328,77.74701304303179,76.24860018274921,77.50555988201005,923
2022-09-28,77.48424530029297,77.65467929574564,77.40612859029403,77.40612859029403,1068
2022-09-29,77.69019317626953,77.69019317626953,76.39772401813887,77.33511917218969,626
2022-09-30,77.69019317626953,78.45715432540183,77.69019317626953,77.69019317626953,183
2022-10-03,77.12199401855469,77.69017321822356,77.12199401855469,77.69017321822356,31
2022-10-04,76.23736572265625,78.76901922661828,76.23736572265625,77.12200926758683,405
2022-10-05,76.05755615234375,77.31619183335181,75.52533460079515,76.2445549899426,539
2022-10-06,75.9281005859375,78.38064488643492,75.87775537531931,77.28023301912347,2536
2022-10-07,76.02877807617188,77.24426215221646,75.92808767206095,76.58258078599742,1242
2022-10-10,76.02159881591797,76.88466664195617,76.0072168213981,76.0072168213981,671
2022-10-11,76.09353637695312,76.84871466204399,76.02160993218676,76.73364222740899,212
2022-10-13,76.96379852294922,83.42959022929892,76.09354224885111,76.09354224885111,10571
2022-10-14,76.7552261352539,79.08549942860847,76.32369485681313,76.9638007753975,2049
2022-10-17,76.26612854003906,77.81964168276559,76.23735906683095,77.81964168276559,615
2022-10-18,76.31646728515625,78.33028634150038,76.31646728515625,77.67579322766312,1203
2022-10-19,76.59696197509766,77.7764828285069,76.59696197509766,77.7333313664017,243
2022-10-20,76.94220733642578,78.28714608675176,76.94220733642578,77.63265832055811,341
2022-10-21,78.17928314208984,78.23682211152412,76.63296312087539,78.23682211152412,102
2022-10-24,77.31619262695312,78.17925490790242,76.66889317263308,78.17925490790242,635
2022-10-25,79.11425018310547,80.51672787782842,76.95658881447532,77.31619904258034,2940
2022-10-26,77.25147247314453,79.03513614642941,76.95658944979999,79.03513614642941,564
2022-10-27,76.23736572265625,78.74025523811491,76.23736572265625,78.74025523811491,3361
2022-10-28,76.23736572265625,77.31619636967497,76.20140250620238,77.30900262894092,5704
2022-10-31,76.5250473022461,76.79834906329411,76.24455180118697,76.79834906329411,2589
2022-11-01,76.7074203491211,78.40716763657069,75.1389841303517,77.13053441105501,5777
2022-11-03,76.94085693359375,77.67765819430217,76.6198731040418,77.07946459920552,264
2022-11-04,77.2910385131836,77.3275159828439,76.94087929343857,76.94087929343857,360
2022-11-07,77.67037200927734,77.67766861520391,77.32020727863691,77.67766861520391,454
2022-11-08,77.1378402709961,77.6703812534253,77.1378402709961,77.6703812534253,565
2022-11-09,77.40775299072266,77.66307855170709,77.15242742973824,77.66307855170709,491
2022-11-10,77.36397552490234,77.6411853067692,77.32749806369497,77.40774402580786,2514
2022-11-11,78.12995910644531,79.3117588276971,77.32750497923074,77.66307650276848,2337
2022-11-14,77.6922607421875,77.96947056090923,77.18160961146856,77.52447219027705,1057
2022-11-16,77.48068237304688,78.19559932510052,77.48068237304688,78.04969506668225,524
2022-11-17,77.14512634277344,77.8089783284549,77.14512634277344,77.47340124987514,2761
2022-11-18,77.32749938964844,77.69225174525998,76.6709440364118,76.6709440364118,2231
2022-11-21,77.25457000732422,77.32751938417316,77.04301291848584,77.32751938417316,2445
2022-11-22,77.18889617919922,77.25455450116112,76.962751486654,77.25455450116112,2066
2022-11-23,77.24726104736328,77.32021041254691,76.59800223557329,77.32021041254691,4520
2022-11-24,77.23267364501953,77.2472612918305,76.70742930894743,77.2472612918305,259
2022-11-25,77.25457000732422,77.29104191290834,77.23997679254602,77.23997679254602,1254
2022-11-28,77.17431640625,77.29833089122145,76.8241516399822,77.2910342845525,5179
2022-11-29,77.32749938964844,77.93298963572663,77.1086457500098,77.67766409993439,1513
2022-11-30,78.00595092773438,78.00595092773438,77.35669208067095,77.35669208067095,1275
2022-12-01,77.28895568847656,78.56035107136718,77.2446065228698,78.56035107136718,935
2022-12-02,77.88768005371094,78.0872568934431,77.28155048922555,77.97637836491802,653
2022-12-05,77.51070404052734,78.10944026666,77.24459779790908,78.10944026666,856
2022-12-06,77.31851196289062,78.04291351530068,77.28155621032394,77.51070105059398,2931
2022-12-07,77.39982604980469,77.96899993259694,77.2815597408651,77.31851549512008,1103
2022-12-08,77.4072265625,78.35337967894179,77.39983315516352,77.9024777032129,1752
2022-12-09,77.4072265625,78.65644734504568,77.39983315516352,78.33859850378626,959
2022-12-12,78.32380676269531,79.01864038116742,77.40722169373346,77.40722169373346,1527
2022-12-13,78.79686737060547,78.97426962305735,78.31639753234553,78.33857774847844,658
2022-12-14,77.5550308227539,78.79685771680649,77.5476430577973,78.79685771680649,499
2022-12-15,77.54027557373047,77.68071646855098,77.54027557373047,77.68071646855098,2050
2022-12-16,77.54027557373047,77.55505674810001,77.54027557373047,77.55505674810001,421
2022-12-19,77.24458312988281,79.0186225306254,77.24458312988281,77.61417443672435,813
2022-12-20,77.97637939453125,78.2794470005338,77.69549200613956,78.16856847054467,192
2022-12-21,77.96900177001953,77.97638953733448,77.79898724998598,77.8359486446289,1255
2022-12-22,77.61418151855469,78.35336419968378,77.61418151855469,78.35336419968378,2562
2022-12-23,78.2350845336914,78.43466699600557,78.2350845336914,78.2720459199024,598
2022-12-26,78.19815063476562,78.58991662418832,77.98378694178547,78.23510639178593,563
2022-12-27,78.4198989868164,78.53077753251668,78.20554094185088,78.53077753251668,781
2022-12-28,78.35335540771484,78.90774235635433,78.3459620026686,78.53075765221509,394
2022-12-29,78.70816802978516,78.8633957035801,78.33118331370265,78.34596448474777,628
2023-01-02,78.32581329345703,79.82530237890245,77.98842481717367,79.82530237890245,2264
2023-01-03,78.46074676513672,78.72315614158961,78.23582117383688,78.31829350930713,657
2023-01-04,80.46257781982422,83.21413870416157,78.4682604661962,78.4682604661962,8858
2023-01-05,80.14019012451172,80.81496132675827,78.86562674701008,80.47007953896485,625
2023-01-06,79.37544250488281,81.26479589550291,79.19549972856022,80.14017928391821,1590
2023-01-09,79.76529693603516,81.26478556078641,79.76529693603516,79.76529693603516,1530
2023-01-10,79.39045715332031,80.97241875512547,78.98559437313298,79.77282851018015,1282
2023-01-11,79.46541595458984,79.8177967759419,79.06805229480013,79.4354254889326,695
2023-01-12,79.47293090820312,81.25732107124652,79.4654318602637,79.47293090820312,2801
2023-01-13,79.5254135131836,80.80747615757983,79.09805929838485,79.48043066534088,1692
2023-01-16,80.55253601074219,80.79994730270546,79.45790992962522,79.5328832217382,3122
2023-01-17,79.46541595458984,80.55254888430328,79.46541595458984,80.55254888430328,2155
2023-01-18,79.53289794921875,80.5375528337795,79.40544275701565,79.84778926646048,3121
2023-01-19,79.75782012939453,80.50756465081425,79.41293833595307,80.50756465081425,3974
2023-01-20,79.67535400390625,80.52256904021257,79.55539784555054,79.76532541274592,2265
2023-01-23,80.18517303466797,80.50007007605585,79.6228646523208,79.81779982649488,3124
2023-01-24,79.90027618408203,80.53755790532446,79.4729220208868,80.22266656825366,1138
2023-01-25,80.97239685058594,80.97239685058594,79.90776115370682,80.372599030321,2619
2023-01-26,81.09236907958984,81.12235382635372,79.69784383110624,80.44008929559052,4003
2023-01-27,80.22265625,82.32943632669537,80.22265625,81.11485397704294,2246
2023-01-30,81.08486938476562,82.02205001630453,80.94991514502016,81.7146520235134,2559
2023-01-31,81.99955749511719,82.03704128781736,80.2601504951449,81.08486829580394,3284
2023-02-01,81.0797348022461,82.47084149140669,80.8440781590208,81.99953980422976,3750
2023-02-02,81.04173278808594,82.39483460413537,81.03412946337852,81.07974361198563,4390
2023-02-03,80.64644622802734,82.09837395871598,79.96229775141497,81.04173794303316,6221
2023-02-06,80.91250610351562,82.2047929345529,80.20554768898317,80.64644193273955,4535
2023-02-07,80.50200653076172,80.79847237552188,79.98509068355276,80.79847237552188,7534
2023-02-08,79.96228790283203,80.69205044107152,79.85586456181609,80.50200793216632,28282
2023-02-09,79.94707489013672,80.67683737028347,79.86345572890396,80.55521319007732,4722
2023-02-10,80.69204711914062,80.69204711914062,79.94707796306083,79.94707796306083,3585
2023-02-13,80.57804107666016,80.68446444052618,80.20555930312905,80.68446444052618,6940
2023-02-14,80.80609130859375,80.80609130859375,80.0687253165023,80.57803793797065,11751
2023-02-15,80.57804107666016,80.80609445616642,80.2131568293778,80.77568695225636,7274
2023-02-16,80.22075653076172,80.67685746952851,80.1979523537691,80.57803743601444,12799
2023-02-17,80.57804107666016,82.04516979239997,80.34998769715389,80.67686111463908,11544
2023-02-22,80.74525451660156,81.49021783364115,80.57801619655366,80.57801619655366,1627
2023-02-23,80.88211059570312,81.60426996723864,80.57804135518982,81.49024327709135,5762
2023-02-24,81.33059692382812,81.74869279636331,80.69205682719719,80.69205682719719,9387
2023-02-27,80.94292449951172,81.26979791366759,80.65405611512755,81.18617872867621,2314
2023-02-28,80.9581298828125,81.2317916308945,80.94292902998066,81.01134156718184,9571
2023-03-01,80.77393341064453,81.09622966223567,80.7048665826696,80.9657772539168,3446
2023-03-02,81.0118408203125,82.40078876504893,80.77395626083464,80.78162580141634,5105
2023-03-03,81.31878662109375,81.54132622945494,80.67418812539053,81.05020635397187,1371
2023-03-06,81.97872924804688,81.97872924804688,81.0502055596055,81.3264612186835,6484
2023-03-07,80.75860595703125,81.97106080191548,80.72791023068608,81.97106080191548,4928
2023-03-08,80.49769592285156,81.01951152816385,79.65358399341984,80.75860079820231,5968
2023-03-09,80.37492370605469,81.05021802302619,80.25214664681269,80.46701089144487,4335
2023-03-10,80.19073486328125,80.59744291675932,80.04493165369097,80.37490333276735,5500
2023-03-13,79.50011444091797,80.17540874518996,79.13944695652025,80.17540874518996,6695
2023-03-14,80.19073486328125,80.19073486328125,79.16245456615633,79.5000957844458,6182
2023-03-15,79.20851135253906,80.18307580061462,79.20083595715259,80.18307580061462,3151
2023-03-16,79.75333404541016,79.78402976723068,79.05501954686645,79.27755913910751,4611
2023-03-17,79.07805633544922,80.02192502593188,79.06270554517491,79.47708906341525,2962
2023-03-20,80.19073486328125,80.19073486328125,78.92456419451796,79.04734707724873,6804
2023-03-21,80.1754150390625,80.1754150390625,79.09341250093074,80.03728718003742,6418
2023-03-22,80.18305969238281,80.18305969238281,79.26988688162668,79.36196818932068,6320
2023-03-23,79.40803527832031,79.69963591927697,79.04736778408268,79.69963591927697,2822
2023-03-24,79.3082504272461,79.96819377296781,78.97827875438523,79.4080129812382,1976
2023-03-27,80.22144317626953,80.22911857129753,79.17781192768012,79.400351546604,9048
2023-03-28,80.0986557006836,81.05787511302724,79.6075358299325,80.24445892483524,5998
2023-03-29,79.88379669189453,81.05788039233362,79.5845206841203,80.09866091751593,5000
2023-03-30,80.11399841308594,80.79696209745205,80.10632301927001,80.13701873992366,3332
2023-03-31,80.08332061767578,80.12169174073406,79.21618826990547,80.12169174073406,2457
2023-04-03,78.86875915527344,80.09888924810073,77.91890743221266,80.09888924810073,12669
2023-04-04,81.32122802734375,81.59373091855073,79.29695732401841,79.29695732401841,9592
2023-04-05,80.37916564941406,81.2978739210012,79.14124835311661,81.28230521198604,5370
2023-04-06,80.15338134765625,80.38695356451697,78.89210800857542,80.38695356451697,5641
2023-04-10,80.02102661132812,80.16895607815596,79.55388811712072,80.16895607815596,132
2023-04-11,77.84883117675781,80.0210315457568,77.73983238605437,80.0210315457568,11561
2023-04-12,77.9734115600586,79.07897421562274,77.9734115600586,78.78312117736996,2314
2023-04-13,77.85660552978516,78.58845952256118,77.85660552978516,77.97339162607736,5077
2023-04-14,78.54175567626953,78.5495430014226,77.79433284126802,78.08240447204525,4387
2023-04-17,78.33153533935547,78.44832144167194,78.12910649133944,78.44053411752073,1736
2023-04-18,78.24588775634766,78.5573153632759,77.95003479675897,78.43274194450959,3823
2023-04-19,78.05125427246094,78.39382526931583,78.05125427246094,78.39382526931583,1566
2023-04-20,78.59625244140625,78.59625244140625,78.05125849870743,78.05125849870743,4237
2023-04-24,78.5495376586914,78.55732498331481,78.02011244407686,78.55732498331481,3170
2023-04-25,78.47946166992188,78.47946166992188,77.63860889474704,78.47946166992188,9185
2023-04-26,78.4327621459961,78.54176094549706,77.70091391220234,78.21476454699416,1619
2023-04-27,77.89554595947266,78.43275256568387,77.87997131002402,78.43275256568387,4067
2023-04-28,78.24588775634766,78.41717323715757,77.73203131391791,77.89553541104559,5267
2023-05-02,77.09557342529297,78.24590013324475,76.8198112026959,78.24590013324475,4158
2023-05-03,78.34833526611328,78.36409053217018,76.82769661706746,77.1034588568082,8467
2023-05-04,78.5610580444336,79.57744394085968,77.63134113220266,78.324693005764,15155
2023-05-05,79.01014709472656,79.53803555230496,78.67135184366668,78.75014017878568,7661
2023-05-08,78.78953552246094,79.19923846226536,78.44285964258947,79.01802589681581,715
2023-05-09,78.79742431640625,79.03378934074391,78.78954367891212,79.03378934074391,2016
2023-05-10,79.10470581054688,79.17561351696787,78.78954642262332,78.78954642262332,1214
2023-05-11,79.01803588867188,79.10470486959906,78.84469792681749,79.10470486959906,1376
2023-05-12,79.21501922607422,79.45926492271661,78.82107145153306,79.02592597742094,5095
2023-05-15,78.86833190917969,79.49077002470547,78.86833190917969,79.49077002470547,3200
2023-05-16,78.92350006103516,79.13623523727135,78.86834761000472,78.87622824905658,3648
2023-05-17,78.89195251464844,79.45923808013627,78.89195251464844,79.01801864527417,2391
2023-05-18,78.86833190917969,79.16773602188317,78.86833190917969,78.89984844794664,1924
2023-05-19,79.84532928466797,79.84532928466797,78.87622115921829,78.98652605136434,5926
2023-05-22,78.97863006591797,80.23138682780677,78.94711352983398,80.23138682780677,6054
2023-05-23,79.8926010131836,80.12109141840091,79.5853222640347,79.9241175529893,1348
2023-05-24,79.41985321044922,79.88470857881578,79.1834822023942,79.88470857881578,1952
2023-05-25,79.57743835449219,79.57743835449219,78.78954292523979,79.41986167310773,8243
2023-05-26,79.48289489746094,79.57744452031656,79.18349677516647,79.57744452031656,624
2023-05-29,79.54594421386719,79.54594421386719,79.43563930360632,79.49079175873675,919
2023-05-30,79.95563507080078,80.1604835652955,79.24652794441221,79.49865425477643,2882
2023-05-31,79.57743835449219,79.81380938773394,79.41986167310773,79.77441221180528,1303
2023-06-01,78.68286895751953,80.51196080648589,78.68286895751953,80.51196080648589,4378
2023-06-02,79.76114654541016,79.76114654541016,78.81065627364701,79.29788186725469,4084
2023-06-05,82.24519348144531,82.5566975591284,79.76913277178483,79.79309368640297,13562
2023-06-06,79.07424926757812,81.05510182950336,78.77073414093401,79.88096806233645,17169
2023-06-07,78.83460998535156,79.35378545006225,78.52310592528981,79.0742313056252,7613
2023-06-09,78.59501647949219,78.91450963021137,78.41130593733554,78.67488824371574,2694
2023-06-12,77.35696411132812,79.08222305198552,77.35696411132812,78.59499748599377,9123
2023-06-13,77.18923950195312,77.77231487769255,77.0774178288783,77.77231487769255,6510
